scheme,seed_imp,seed_model,seed_eval,idx_imp,idx_model,idx_eval,ate_hat,cate_sd_test,cate_iqr_test,mi_ate_sd,mi_ate_iqr,mi_B,M_imputations,n_test
vary_all,1342382292,1711693563,650757181,1,7,1,0.15994641904946139,0.06262637540650659,0.0880610999342529,0.0,0.0,0.0,1,480
vary_all,1342382292,1711693563,733587778,1,7,2,0.20404017894078502,0.03570353787968997,0.049356951245937586,0.0,0.0,0.0,1,480
vary_all,1342382292,1711693563,597914449,1,7,3,0.0707267713657608,0.04457420042581863,0.06463101493087771,0.0,0.0,0.0,1,480
vary_all,1342382292,1711693563,1545052023,1,7,4,0.09694671152638704,0.05532399990311685,0.07707112236924882,0.0,0.0,0.0,1,480
vary_all,1342382292,1711693563,547328271,1,7,5,0.12213567426508867,0.07138275524410917,0.10124985636552432,0.0,0.0,0.0,1,480
vary_all,1342382292,1711693563,2126996168,1,7,6,-0.0446076536687466,0.05604654721966134,0.07594248986757811,0.0,0.0,0.0,1,480
vary_all,1342382292,1711693563,955794088,1,7,7,0.03672841164938789,0.03798957750329928,0.05202409769969294,0.0,0.0,0.0,1,480
vary_all,1342382292,1711693563,1026816911,1,7,8,-0.07014055375212123,0.04974873084901029,0.06394009998533001,0.0,0.0,0.0,1,480
vary_all,1342382292,1711693563,1083509135,1,7,9,0.06556294013367413,0.04291376000612721,0.05493913712136584,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,1753345571,1,8,0,0.13959076233419765,0.04756702287189005,0.06487191623424929,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,650757181,1,8,1,0.18975718325570223,0.05639318157995984,0.07913045006699276,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,733587778,1,8,2,0.20868488820005124,0.04324419699798709,0.058503895082455626,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,597914449,1,8,3,0.06744230955077143,0.0536939014678625,0.07626451799878992,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,1545052023,1,8,4,0.09876795884229098,0.04716413230099981,0.06398535811397486,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,547328271,1,8,5,0.1393895747999761,0.055683109051147275,0.08206477369661504,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,2126996168,1,8,6,-0.037490049046093425,0.046901994926963744,0.06506729185321335,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,955794088,1,8,7,0.1347002150426113,0.0414702201452168,0.05729313923329707,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,1026816911,1,8,8,-0.010287489336388367,0.04482160453658947,0.05999403716373756,0.0,0.0,0.0,1,480
vary_all,1342382292,255728785,1083509135,1,8,9,0.09999916442728245,0.03786927460994532,0.05607054572708725,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,1753345571,1,9,0,0.07092804630355894,0.050136924978501765,0.07117557390014106,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,650757181,1,9,1,0.1778182344634928,0.05727536499796649,0.08432567427194865,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,733587778,1,9,2,0.1959110331468583,0.05685073170780708,0.07496906945892179,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,597914449,1,9,3,0.1222586753117524,0.05126414291245249,0.07618216694393556,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,1545052023,1,9,4,0.10997445787308771,0.05511454118680137,0.07725266721664471,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,547328271,1,9,5,0.11682363921897773,0.04057300467363335,0.058353522016674056,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,2126996168,1,9,6,-0.021615884928859127,0.05056997672121255,0.07083819678450232,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,955794088,1,9,7,0.150286684288757,0.0517693662111232,0.06843374166682392,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,1026816911,1,9,8,-0.09028723985416362,0.044276422678745694,0.05891041949902136,0.0,0.0,0.0,1,480
vary_all,1342382292,1004882659,1083509135,1,9,9,0.09248593994055211,0.04966226139442862,0.0719200605454408,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,1753345571,2,0,0,0.011630813239040293,0.04332603537288749,0.05891782646699346,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,650757181,2,0,1,0.1869765143585812,0.048050042694843954,0.06582107742136487,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,733587778,2,0,2,0.08113140995222556,0.052401708753679256,0.07163033844958418,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,597914449,2,0,3,0.11864954407317434,0.040033679838692035,0.05402727359839171,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,1545052023,2,0,4,0.11187194806542437,0.05202414036929301,0.0703806972392496,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,547328271,2,0,5,0.10053362076097214,0.05520965737378146,0.07198844705738985,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,2126996168,2,0,6,0.0020272447004806913,0.03842754747562014,0.05652876103372112,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,955794088,2,0,7,0.12308739250642271,0.0403578432063347,0.06097710993795047,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,1026816911,2,0,8,-0.05119319517439265,0.047388038161179716,0.0665404736926323,0.0,0.0,0.0,1,480
vary_all,1469265226,612176794,1083509135,2,0,9,0.1578145706913734,0.03918119587295095,0.05484207050332898,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,1753345571,2,1,0,0.04651263940939052,0.042011975824192076,0.05526825755312993,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,650757181,2,1,1,0.2109622039051174,0.06506721871181533,0.0923048693455639,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,733587778,2,1,2,0.08131765059487721,0.03746598932446396,0.05129747833122726,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,597914449,2,1,3,0.08281996362838528,0.04495057996897769,0.05830493181964658,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,1545052023,2,1,4,0.051158879964165425,0.04617249716319809,0.06171316150042434,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,547328271,2,1,5,0.13637548571421806,0.053706074797008806,0.07032820927196551,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,2126996168,2,1,6,-0.050103614384519046,0.05384346219280552,0.07792230185777849,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,955794088,2,1,7,0.21662952320918846,0.039843986990875595,0.05056037817839251,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,1026816911,2,1,8,-0.051248153252501365,0.05171157592227457,0.07079547377128531,0.0,0.0,0.0,1,480
vary_all,1469265226,1875941738,1083509135,2,1,9,0.18454572837252564,0.055490147789125345,0.07928211121081233,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,1753345571,2,2,0,0.016687030691222897,0.05019656009099419,0.07414636557357965,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,650757181,2,2,1,0.24521330289831098,0.055413172555001756,0.08431787125215695,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,733587778,2,2,2,0.11142420209931497,0.04444252045457316,0.0646564192220788,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,597914449,2,2,3,0.09079454147875904,0.04111971716748516,0.05629528314442511,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,1545052023,2,2,4,0.08465532778658816,0.04497394129906142,0.06768885079340982,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,547328271,2,2,5,0.15355574863742458,0.05345783174255023,0.07207820849024803,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,2126996168,2,2,6,-0.0428362013523641,0.048833347277799574,0.06470100446933819,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,955794088,2,2,7,0.17227644503189188,0.04253156761134016,0.060168894105486675,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,1026816911,2,2,8,0.022463159830694166,0.048993691211837394,0.06870498895563681,0.0,0.0,0.0,1,480
vary_all,1469265226,1959843383,1083509135,2,2,9,0.20130765393959701,0.06270054903659518,0.08485180618882002,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,1753345571,2,3,0,0.019983997580009426,0.05453193675169899,0.0785513146258532,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,650757181,2,3,1,0.1555901700781525,0.0544643195029526,0.07927894437126998,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,733587778,2,3,2,0.07912905686265133,0.058823176127884486,0.08690249426754693,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,597914449,2,3,3,0.10889658284049189,0.040009481587944484,0.05707500951693302,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,1545052023,2,3,4,0.07055171420530006,0.05568123427726404,0.07841767019178501,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,547328271,2,3,5,0.166340317382168,0.0695898408281907,0.10171734438118647,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,2126996168,2,3,6,-0.02222720917977024,0.04267496343339782,0.05453983916446907,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,955794088,2,3,7,0.1496971078725845,0.04730947659593186,0.07050538625589196,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,1026816911,2,3,8,-0.02873437552813959,0.0502278754816478,0.07156365462286653,0.0,0.0,0.0,1,480
vary_all,1469265226,11307155,1083509135,2,3,9,0.19069991410577988,0.06386452735131175,0.08488458436531016,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,1753345571,2,4,0,-0.00672465209366298,0.04273395191557717,0.05673031027346952,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,650757181,2,4,1,0.1438046621332801,0.05423690275135278,0.07748281778532579,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,733587778,2,4,2,0.1278365855998969,0.04460467755686458,0.0595811952651151,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,597914449,2,4,3,0.03153664301616478,0.05596702768711985,0.07736044905563318,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,1545052023,2,4,4,0.047950577291591995,0.045999220307423726,0.062466845126295606,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,547328271,2,4,5,0.1369177736650625,0.05690398971664258,0.07813162042528628,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,2126996168,2,4,6,-0.005590315706955613,0.041644060449506415,0.05961682158219719,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,955794088,2,4,7,0.09873517940676514,0.04962980397949522,0.07201286114928938,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,1026816911,2,4,8,0.002103204698382636,0.056111643975222975,0.0791806587595314,0.0,0.0,0.0,1,480
vary_all,1469265226,1073283950,1083509135,2,4,9,0.09435901397256104,0.052750834347685835,0.07674310793140933,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,1753345571,2,5,0,0.030595530732041323,0.0510659783776972,0.06818457384578486,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,650757181,2,5,1,0.1309775870652321,0.057153690149710425,0.08197840056188967,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,733587778,2,5,2,0.0782362767388209,0.05523392478005761,0.08081851946706231,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,597914449,2,5,3,0.05604414760378309,0.03818605299662967,0.052760105778187946,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,1545052023,2,5,4,0.08675217730542757,0.04438824016561956,0.05545498929905976,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,547328271,2,5,5,0.1441266453211263,0.056678965767708665,0.07636388625759853,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,2126996168,2,5,6,-0.024358737572944697,0.05005403001612772,0.07111523113787582,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,955794088,2,5,7,0.14289534502591686,0.05046293676309516,0.06495828099158034,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,1026816911,2,5,8,-0.028557860954645763,0.03696875580692745,0.05203519371571714,0.0,0.0,0.0,1,480
vary_all,1469265226,1763574598,1083509135,2,5,9,0.11897849432273455,0.05078057801776988,0.06834424300654042,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,1753345571,2,6,0,0.006246199606609839,0.04110753848116547,0.058056080248891015,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,650757181,2,6,1,0.24559457496532067,0.055537268287371634,0.07584404743446405,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,733587778,2,6,2,0.09413310265236431,0.054462075355843256,0.06902667790587055,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,597914449,2,6,3,0.08441733243456377,0.04216232522667495,0.05565532999615127,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,1545052023,2,6,4,0.06832021880385118,0.041869732798284286,0.058977600019117504,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,547328271,2,6,5,0.15168606783804636,0.05692759561238472,0.08207511665666585,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,2126996168,2,6,6,-0.04022801890362411,0.04174523896343216,0.05974453341422606,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,955794088,2,6,7,0.13832415840625878,0.04799694809102018,0.06420111166235228,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,1026816911,2,6,8,-0.02531999424490148,0.05002688982932445,0.07096190993788308,0.0,0.0,0.0,1,480
vary_all,1469265226,282266799,1083509135,2,6,9,0.1412420062568376,0.07240906713786904,0.10542298000350533,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,1753345571,2,7,0,0.0650064977423693,0.048797426355194524,0.06684257566418694,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,650757181,2,7,1,0.20774356120322332,0.059549211593880116,0.08221774064029924,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,733587778,2,7,2,0.09255668929514359,0.052006449195826025,0.0736334069401984,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,597914449,2,7,3,0.07839591515846926,0.045393884300016694,0.06762697956535096,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,1545052023,2,7,4,0.0755260402997446,0.04319005680078458,0.06135685624077768,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,547328271,2,7,5,0.09138940971893157,0.05874475724083176,0.08111558358392085,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,2126996168,2,7,6,-0.05989171701407257,0.04673444576790582,0.07159650795076121,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,955794088,2,7,7,0.12634603722137616,0.0592696936379574,0.08085196122960535,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,1026816911,2,7,8,-0.056977978749992365,0.046470678747137624,0.06842052587120528,0.0,0.0,0.0,1,480
vary_all,1469265226,1711693563,1083509135,2,7,9,0.12490221839497702,0.05617194155716981,0.07732463857666996,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,1753345571,2,8,0,0.07777569293039649,0.045838355518742366,0.0634899474185884,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,650757181,2,8,1,0.20241074254289054,0.05113192832241566,0.069070814100194,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,733587778,2,8,2,0.11476094355481353,0.055008371812440345,0.07251370597355351,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,597914449,2,8,3,0.1020669573365767,0.042873843357757686,0.055069172564164576,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,1545052023,2,8,4,0.08697524034865628,0.05172099822712557,0.07160916430756833,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,547328271,2,8,5,0.16874096129037489,0.06510975546975269,0.08157718095902561,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,2126996168,2,8,6,-0.01637809680327003,0.039436745600119026,0.05360082387834926,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,955794088,2,8,7,0.15055552009461776,0.04628633231735591,0.061140937989430655,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,1026816911,2,8,8,0.010412154902003642,0.041990471145233105,0.058732875180094485,0.0,0.0,0.0,1,480
vary_all,1469265226,255728785,1083509135,2,8,9,0.17380173548093278,0.06055925107188745,0.08399302236916348,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,1753345571,2,9,0,0.007508845554307942,0.042780437225303974,0.057860350702832714,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,650757181,2,9,1,0.206928308003389,0.04968248081195199,0.0668512002537262,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,733587778,2,9,2,0.10428550020133424,0.04928456041708104,0.06952352265883946,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,597914449,2,9,3,0.1524577624163353,0.04465431338425122,0.06120763008486353,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,1545052023,2,9,4,0.08898094344780194,0.05355818314743963,0.0729395767573189,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,547328271,2,9,5,0.11270318813377314,0.06576100677231633,0.08430056352346987,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,2126996168,2,9,6,0.058521732034444204,0.04154224550665944,0.059211746792423435,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,955794088,2,9,7,0.17535942010593164,0.05245462512534284,0.07331044034530543,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,1026816911,2,9,8,-0.05327785621185451,0.046755344953017135,0.06728889740000724,0.0,0.0,0.0,1,480
vary_all,1469265226,1004882659,1083509135,2,9,9,0.11879957151385383,0.05824349614140921,0.076651952469769,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,1753345571,3,0,0,0.07473761134479526,0.04336383158897136,0.05694030584136448,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,650757181,3,0,1,0.19020863007529032,0.05904744229258252,0.08522775187842727,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,733587778,3,0,2,0.1280127003188351,0.04237570953537603,0.055510413361300304,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,597914449,3,0,3,0.13969301350175714,0.05455961955445801,0.07332536899732808,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,1545052023,3,0,4,0.1470464435461752,0.04096851599426354,0.056147256195136455,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,547328271,3,0,5,0.13829195484747356,0.04479689770215793,0.0657658451279899,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,2126996168,3,0,6,-0.009829144525713934,0.0361855661559481,0.05264603619814669,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,955794088,3,0,7,0.16492270340894072,0.03991141878339348,0.05440424181756179,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,1026816911,3,0,8,-0.08100526714736037,0.05804438615016813,0.07217725384531787,0.0,0.0,0.0,1,480
vary_all,1926751965,612176794,1083509135,3,0,9,0.13407273042607107,0.04921127924037143,0.06795876196707476,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,1753345571,3,1,0,0.07512461074448161,0.047524235333524914,0.07101794960710692,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,650757181,3,1,1,0.1920693631212939,0.04993789344339514,0.06432737112542264,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,733587778,3,1,2,0.1485849820838819,0.04195651460299582,0.061177379824441436,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,597914449,3,1,3,0.10508373144144108,0.049693261129524935,0.07634408533892617,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,1545052023,3,1,4,0.08264644388816107,0.04690459795758184,0.06830021786798003,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,547328271,3,1,5,0.12774880684945428,0.05660988083171781,0.07970982514412289,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,2126996168,3,1,6,-0.06373625434241674,0.03612638663935758,0.04763665599549957,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,955794088,3,1,7,0.16265265741870485,0.04492630309920219,0.05782701949477839,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,1026816911,3,1,8,-0.10498491393260433,0.05895869745930164,0.08586810924156227,0.0,0.0,0.0,1,480
vary_all,1926751965,1875941738,1083509135,3,1,9,0.11415009466037489,0.042524587254108445,0.058661463964262195,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,1753345571,3,2,0,0.10163436515646863,0.044593826158810954,0.06795658491786491,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,650757181,3,2,1,0.2675807461628366,0.05970666474640661,0.08144940094147621,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,733587778,3,2,2,0.15083182794138186,0.06280911140922846,0.08405419282598184,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,597914449,3,2,3,0.118577663461891,0.051912565117530986,0.07279954078330361,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,1545052023,3,2,4,0.10897639869033056,0.03963461730432997,0.057065616454861245,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,547328271,3,2,5,0.18792794614823863,0.04920361213796318,0.06600559720416693,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,2126996168,3,2,6,-0.019099389484507772,0.03726913340866374,0.05128839626843234,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,955794088,3,2,7,0.19743392366251136,0.03448879274365893,0.04846823716070367,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,1026816911,3,2,8,-0.06503227879159205,0.05772927448841082,0.08375413470290136,0.0,0.0,0.0,1,480
vary_all,1926751965,1959843383,1083509135,3,2,9,0.16533824656936078,0.04560048541783619,0.05517882388320916,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,1753345571,3,3,0,0.07540602338158243,0.04541102441956194,0.06263252347459623,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,650757181,3,3,1,0.16452143794428326,0.04908230403119539,0.0668814513552779,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,733587778,3,3,2,0.14637808991594714,0.05991929300839726,0.07571448804154393,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,597914449,3,3,3,0.12068326681052005,0.05700117723809871,0.0815740869847993,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,1545052023,3,3,4,0.09131029605343531,0.06074047518568705,0.08544241649123026,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,547328271,3,3,5,0.12768989966282743,0.05418236869816041,0.07265312559108483,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,2126996168,3,3,6,-0.03630107396576824,0.04853697098951148,0.06814891872552717,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,955794088,3,3,7,0.12895525011808984,0.04338383110452319,0.0624001603916033,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,1026816911,3,3,8,-0.08636992103423477,0.04430748837643234,0.05821762795952235,0.0,0.0,0.0,1,480
vary_all,1926751965,11307155,1083509135,3,3,9,0.13714398017675963,0.044062571979324776,0.060185643786876075,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,1753345571,3,4,0,0.10456399183112473,0.04510763796216037,0.06019850969661132,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,650757181,3,4,1,0.14909328731889696,0.044198137801439684,0.06314007479350951,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,733587778,3,4,2,0.1576399540759006,0.04624615112321257,0.062264890802178174,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,597914449,3,4,3,0.11148388916012072,0.04059120667910086,0.053238184333696606,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,1545052023,3,4,4,0.06340678753522525,0.04247628438673398,0.05789778149787236,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,547328271,3,4,5,0.14402792802370065,0.05888416069985953,0.08490374430568225,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,2126996168,3,4,6,0.0014874278162916323,0.03660671856947364,0.04870096682967801,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,955794088,3,4,7,0.1398409470760687,0.0399839667411402,0.056777478740204654,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,1026816911,3,4,8,-0.05534570012109768,0.04930066079612471,0.06747340082882988,0.0,0.0,0.0,1,480
vary_all,1926751965,1073283950,1083509135,3,4,9,0.11811923951428388,0.0429710539495143,0.05809899816740961,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,1753345571,3,5,0,0.0971720066675565,0.03966154645031758,0.059492844050780425,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,650757181,3,5,1,0.12976755019342404,0.06776843453944842,0.08864091250240777,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,733587778,3,5,2,0.16724581369435818,0.04579017052750045,0.0631232802848243,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,597914449,3,5,3,0.09701106664779681,0.05709322170468908,0.08358190487504118,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,1545052023,3,5,4,0.10589598039049779,0.050253957389024495,0.06742580556523188,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,547328271,3,5,5,0.15300603962018006,0.05468444043891289,0.0795805274067725,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,2126996168,3,5,6,-0.020282343213869555,0.04664091541730473,0.06376530645911234,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,955794088,3,5,7,0.1402874658051905,0.04359686502275319,0.05614084370818441,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,1026816911,3,5,8,-0.06925305668793372,0.04029545745253472,0.05619626731207224,0.0,0.0,0.0,1,480
vary_all,1926751965,1763574598,1083509135,3,5,9,0.0866733604797876,0.04255072713726861,0.05446285864436182,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,1753345571,3,6,0,0.0820396753864095,0.04477962576464938,0.060412585338647205,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,650757181,3,6,1,0.23379200294275992,0.060000266720510516,0.08184232934777563,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,733587778,3,6,2,0.16404722517644016,0.055226298324794726,0.07777325056357512,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,597914449,3,6,3,0.14601707947085338,0.04272098136143388,0.0597523756400411,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,1545052023,3,6,4,0.12585380315984226,0.04278480538177082,0.06157680184483867,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,547328271,3,6,5,0.13839063652725697,0.05662247206910808,0.08433863807348972,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,2126996168,3,6,6,-0.0357041254413438,0.04429277513187623,0.05826100182641285,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,955794088,3,6,7,0.15316206546208816,0.04580835779349725,0.06956173635093317,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,1026816911,3,6,8,-0.1009808333516997,0.05182881451648992,0.06642947485865619,0.0,0.0,0.0,1,480
vary_all,1926751965,282266799,1083509135,3,6,9,0.09618709504644259,0.05184532949891582,0.07164373306749605,0.0,0.0,0.0,1,480
vary_all,1926751965,1711693563,1753345571,3,7,0,0.07096588863042683,0.04155486233062851,0.05703243404974027,0.0,0.0,0.0,1,480
vary_all,1926751965,1711693563,650757181,3,7,1,0.2195491035419773,0.05193949640595454,0.07939512891069059,0.0,0.0,0.0,1,480
vary_all,1926751965,1711693563,733587778,3,7,2,0.1566189350009212,0.04517471315518215,0.06617271243324788,0.0,0.0,0.0,1,480
vary_all,1926751965,1711693563,597914449,3,7,3,0.11711460743890803,0.05344526447061534,0.07098413063063036,0.0,0.0,0.0,1,480
